ch_1_SPECTRO_GRAPH;ch_1_SPECTRO;1
459167;52;7.2111
459500;61;7.81025
459833;31;5.56776
460167;54;7.34847
460500;30;5.47723
460833;50;7.07107
461167;60;7.74597
461500;40;6.32456
461833;53;7.28011
462167;21;4.58258
462500;45;6.7082
462833;49;7
463167;29;5.38516
463500;61;7.81025
463833;40;6.32456
464167;42;6.48074
464500;60;7.74597
464833;34;5.83095
465167;49;7
465500;42;6.48074
465833;34;5.83095
466167;58;7.61577
466500;27;5.19615
466833;61;7.81025
467167;61;7.81025
467500;30;5.47723
467833;39;6.245
468167;33;5.74456
468500;41;6.40312
468833;50;7.07107
469167;25;5
469500;59;7.68115
469833;27;5.19615
470167;40;6.32456
470500;57;7.54983
470833;33;5.74456
471167;45;6.7082
471500;43;6.55744
471833;43;6.55744
472167;61;7.81025
472500;33;5.74456
472833;54;7.34847
473167;34;5.83095
473500;48;6.9282
473833;57;7.54983
474167;31;5.56776
474500;38;6.16441
474833;29;5.38516
475167;54;7.34847
475500;47;6.85565
475833;33;5.74456
476167;62;7.87401
476500;29;5.38516
476833;45;6.7082
477167;52;7.2111
477500;41;6.40312
477833;47;6.85565
478167;59;7.68115
478500;56;7.48331
478833;45;6.7082
479167;33;5.74456
479500;45;6.7082
479833;31;5.56776
480167;49;7
480500;58;7.61577
480833;38;6.16441
481167;49;7
481500;49;7
481833;28;5.2915
482167;52;7.2111
482500;44;6.63325
482833;56;7.48331
483167;38;6.16441
483500;39;6.245
483833;42;6.48074
484167;42;6.48074
484500;44;6.63325
484833;50;7.07107
485167;31;5.56776
485500;41;6.40312
485833;34;5.83095
486167;58;7.61577
486500;50;7.07107
486833;35;5.91608
487167;48;6.9282
487500;34;5.83095
487833;62;7.87401
488167;53;7.28011
488500;33;5.74456
488833;39;6.245
489167;37;6.08276
489500;57;7.54983
489833;56;7.48331
490167;35;5.91608
490500;54;7.34847
490833;42;6.48074
491167;48;6.9282
491500;59;7.68115
491833;39;6.245
492167;45;6.7082
492500;41;6.40312
492833;48;6.9282
493167;65;8.06226
493500;39;6.245
493833;42;6.48074
494167;38;6.16441
494500;60;7.74597
494833;63;7.93725
495167;31;5.56776
495500;52;7.2111
495833;33;5.74456
496167;58;7.61577
496500;60;7.74597
496833;28;5.2915
497167;48;6.9282
497500;49;7
497833;36;6
498167;48;6.9282
498500;41;6.40312
498833;53;7.28011
499167;51;7.14143
499500;33;5.74456
499833;49;7
500167;30;5.47723
500500;54;7.34847
500833;48;6.9282
501167;31;5.56776
501500;53;7.28011
501833;35;5.91608
502167;57;7.54983
502500;51;7.14143
502833;47;6.85565
503167;54;7.34847
503500;26;5.09902
503833;57;7.54983
504167;58;7.61577
504500;36;6
504833;50;7.07107
505167;21;4.58258
505500;57;7.54983
505833;43;6.55744
506167;30;5.47723
506500;52;7.2111
506833;43;6.55744
507167;60;7.74597
507500;69;8.30662
507833;29;5.38516
508167;55;7.4162
508500;44;6.63325
508833;53;7.28011
509167;59;7.68115
509500;43;6.55744
509833;48;6.9282
510167;28;5.2915
510500;56;7.48331
510833;58;7.61577
511167;27;5.19615
511500;46;6.78233
511833;48;6.9282
512167;55;7.4162
512500;50;7.07107
512833;37;6.08276
513167;72;8.48528
513500;52;7.2111
513833;36;6
514167;43;6.55744
514500;35;5.91608
514833;52;7.2111
515167;58;7.61577
515500;34;5.83095
515833;50;7.07107
516167;29;5.38516
516500;57;7.54983
516833;57;7.54983
517167;50;7.07107
517500;58;7.61577
517833;34;5.83095
518167;62;7.87401
518500;59;7.68115
518833;38;6.16441
519167;55;7.4162
519500;40;6.32456
519833;63;7.93725
520167;49;7
520500;40;6.32456
520833;53;7.28011
521167;56;7.48331
521500;71;8.42615
521833;54;7.34847
522167;36;6
522500;43;6.55744
522833;36;6
523167;58;7.61577
523500;44;6.63325
523833;42;6.48074
524167;47;6.85565
524500;31;5.56776
524833;56;7.48331
525167;75;8.66025
525500;29;5.38516
525833;59;7.68115
526167;37;6.08276
526500;59;7.68115
526833;64;8
527167;33;5.74456
527500;52;7.2111
527833;35;5.91608
528167;61;7.81025
528500;67;8.18535
528833;36;6
529167;65;8.06226
529500;79;8.88819
529833;31;5.56776
530167;54;7.34847
530500;31;5.56776
530833;55;7.4162
531167;59;7.68115
531500;34;5.83095
531833;48;6.9282
532167;40;6.32456
532500;69;8.30662
532833;56;7.48331
533167;46;6.78233
533500;68;8.24621
533833;37;6.08276
534167;58;7.61577
534500;59;7.68115
534833;40;6.32456
535167;55;7.4162
535500;44;6.63325
535833;55;7.4162
536167;56;7.48331
536500;29;5.38516
536833;59;7.68115
537167;36;6
537500;59;7.68115
537833;66;8.12404
538167;37;6.08276
538500;58;7.61577
538833;46;6.78233
539167;58;7.61577
539500;61;7.81025
539833;43;6.55744
540167;56;7.48331
540500;39;6.245
540833;66;8.12404
541167;55;7.4162
541500;34;5.83095
541833;61;7.81025
542167;38;6.16441
542500;51;7.14143
542833;56;7.48331
543167;40;6.32456
543500;63;7.93725
543833;44;6.63325
544167;55;7.4162
544500;55;7.4162
544833;48;6.9282
545167;48;6.9282
545500;50;7.07107
545833;32;5.65685
546167;65;8.06226
546500;49;7
546833;59;7.68115
547167;51;7.14143
547500;32;5.65685
547833;66;8.12404
548167;38;6.16441
548500;57;7.54983
548833;66;8.12404
549167;38;6.16441
549500;63;7.93725
549833;36;6
550167;56;7.48331
550500;61;7.81025
550833;43;6.55744
551167;54;7.34847
551500;29;5.38516
551833;54;7.34847
552167;59;7.68115
552500;36;6
552833;52;7.2111
553167;35;5.91608
553500;58;7.61577
553833;62;7.87401
554167;39;6.245
554500;72;8.48528
554833;40;6.32456
555167;47;6.85565
555500;48;6.9282
555833;40;6.32456
556167;55;7.4162
556500;33;5.74456
556833;64;8
557167;50;7.07107
557500;32;5.65685
557833;54;7.34847
558167;27;5.19615
558500;51;7.14143
558833;59;7.68115
559167;28;5.2915
559500;66;8.12404
559833;30;5.47723
560167;64;8
560500;51;7.14143
560833;30;5.47723
561167;58;7.61577
561500;37;6.08276
561833;40;6.32456
562167;57;7.54983
562500;28;5.2915
562833;47;6.85565
563167;50;7.07107
563500;25;5
563833;61;7.81025
564167;41;6.40312
564500;46;6.78233
564833;50;7.07107
565167;29;5.38516
565500;46;6.78233
565833;31;5.56776
566167;52;7.2111
566500;37;6.08276
566833;29;5.38516
567167;44;6.63325
567500;28;5.2915
567833;43;6.55744
568167;38;6.16441
568500;27;5.19615
568833;52;7.2111
569167;32;5.65685
569500;50;7.07107
569833;51;7.14143
570167;22;4.69042
570500;35;5.91608
570833;26;5.09902
571167;40;6.32456
571500;50;7.07107
571833;29;5.38516
572167;43;6.55744
572500;24;4.89898
572833;33;5.74456
573167;37;6.08276
573500;32;5.65685
573833;39;6.245
574167;22;4.69042
574500;26;5.09902
574833;37;6.08276
575167;32;5.65685
575500;23;4.79583
575833;27;5.19615
576167;31;5.56776
576500;43;6.55744
576833;24;4.89898
577167;43;6.55744
577500;29;5.38516
577833;22;4.69042
578167;29;5.38516
578500;21;4.58258
578833;33;5.74456
579167;36;6
579500;17;4.12311
579833;21;4.58258
580167;18;4.24264
580500;35;5.91608
580833;26;5.09902
581167;18;4.24264
581500;34;5.83095
581833;20;4.47214
582167;23;4.79583
582500;31;5.56776
582833;15;3.87298
583167;28;5.2915
583500;21;4.58258
583833;36;6
584167;28;5.2915
584500;26;5.09902
584833;32;5.65685
585167;16;4
585500;24;4.89898
585833;24;4.89898
586167;29;5.38516
586500;20;4.47214
586833;18;4.24264
587167;16;4
587500;27;5.19615
587833;14;3.74166
588167;18;4.24264
588500;17;4.12311
588833;19;4.3589
589167;22;4.69042
589500;12;3.4641
589833;27;5.19615
590167;11;3.31662
590500;18;4.24264
590833;29;5.38516
591167;13;3.60555
591500;26;5.09902
591833;16;4
592167;23;4.79583
592500;24;4.89898
592833;21;4.58258
593167;26;5.09902
593500;16;4
593833;14;3.74166
594167;26;5.09902
594500;18;4.24264
594833;23;4.79583
595167;22;4.69042
595500;19;4.3589
595833;13;3.60555
596167;8;2.82843
596500;24;4.89898
596833;21;4.58258
597167;12;3.4641
597500;16;4
597833;12;3.4641
598167;17;4.12311
598500;15;3.87298
598833;9;3
599167;22;4.69042
599500;6;2.44949
599833;16;4
600167;12;3.4641
600500;9;3
600833;19;4.3589
601167;12;3.4641
601500;21;4.58258
601833;13;3.60555
602167;10;3.16228
602500;28;5.2915
602833;12;3.4641
603167;20;4.47214
603500;14;3.74166
603833;10;3.16228
604167;4;2
604500;9;3
604833;18;4.24264
605167;23;4.79583
605500;8;2.82843
605833;16;4
606167;6;2.44949
606500;19;4.3589
606833;18;4.24264
607167;10;3.16228
607500;15;3.87298
607833;4;2
608167;12;3.4641
608500;11;3.31662
608833;8;2.82843
609167;21;4.58258
609500;16;4
609833;7;2.64575
610167;13;3.60555
610500;9;3
610833;8;2.82843
611167;11;3.31662
611500;7;2.64575
611833;18;4.24264
612167;7;2.64575
612500;10;3.16228
612833;13;3.60555
613167;8;2.82843
613500;12;3.4641
613833;10;3.16228
614167;9;3
614500;15;3.87298
614833;7;2.64575
615167;10;3.16228
615500;6;2.44949
615833;9;3
616167;14;3.74166
616500;11;3.31662
616833;12;3.4641
617167;4;2
617500;10;3.16228
617833;10;3.16228
618167;4;2
618500;4;2
618833;8;2.82843
619167;9;3
619500;13;3.60555
619833;11;3.31662
620167;13;3.60555
620500;5;2.23607
620833;11;3.31662
621167;16;4
621500;5;2.23607
621833;6;2.44949
622167;7;2.64575
622500;10;3.16228
622833;10;3.16228
623167;7;2.64575
623500;12;3.4641
623833;1;1
624167;10;3.16228
624500;13;3.60555
624833;8;2.82843
625167;13;3.60555
625500;5;2.23607
625833;3;1.73205
626167;7;2.64575
626500;4;2
626833;11;3.31662
627167;7;2.64575
627500;4;2
627833;13;3.60555
628167;5;2.23607
628500;9;3
628833;11;3.31662
629167;8;2.82843
629500;10;3.16228
629833;7;2.64575
630167;14;3.74166
630500;8;2.82843
630833;8;2.82843
631167;9;3
631500;4;2
631833;10;3.16228
632167;7;2.64575
632500;4;2
632833;7;2.64575
633167;6;2.44949
633500;8;2.82843
633833;6;2.44949
634167;3;1.73205
634500;14;3.74166
634833;6;2.44949
635167;10;3.16228
635500;5;2.23607
635833;5;2.23607
636167;7;2.64575
636500;4;2
636833;7;2.64575
637167;8;2.82843
637500;5;2.23607
637833;10;3.16228
638167;6;2.44949
638500;10;3.16228
638833;8;2.82843
639167;3;1.73205
639500;8;2.82843
639833;5;2.23607
640167;8;2.82843
640500;7;2.64575
640833;3;1.73205
641167;11;3.31662
641500;3;1.73205
641833;3;1.73205
642167;12;3.4641
642500;4;2
642833;6;2.44949
643167;8;2.82843
643500;4;2
643833;13;3.60555
644167;4;2
644500;8;2.82843
644833;10;3.16228
645167;4;2
645500;8;2.82843
645833;2;1.41421
646167;8;2.82843
646500;6;2.44949
646833;4;2
647167;14;3.74166
647500;4;2
647833;9;3
648167;6;2.44949
648500;4;2
648833;10;3.16228
649167;8;2.82843
649500;13;3.60555
649833;9;3
650167;9;3
650500;9;3
650833;8;2.82843
651167;14;3.74166
651500;11;3.31662
651833;7;2.64575
652167;12;3.4641
652500;6;2.44949
652833;11;3.31662
653167;13;3.60555
653500;7;2.64575
653833;13;3.60555
654167;10;3.16228
654500;18;4.24264
654833;9;3
655167;6;2.44949
655500;13;3.60555
655833;8;2.82843
656167;14;3.74166
656500;16;4
656833;8;2.82843
657167;16;4
657500;15;3.87298
657833;8;2.82843
658167;20;4.47214
658500;9;3
658833;21;4.58258
659167;17;4.12311
659500;15;3.87298
659833;13;3.60555
660167;16;4
660500;16;4
660833;23;4.79583
661167;18;4.24264
661500;20;4.47214
661833;12;3.4641
662167;17;4.12311
662500;27;5.19615
662833;21;4.58258
663167;19;4.3589
663500;18;4.24264
663833;33;5.74456
664167;19;4.3589
664500;15;3.87298
664833;27;5.19615
665167;21;4.58258
665500;37;6.08276
665833;41;6.40312
666167;30;5.47723
666500;47;6.85565
666833;26;5.09902
667167;33;5.74456
667500;54;7.34847
667833;34;5.83095
668167;35;5.91608
668500;22;4.69042
668833;43;6.55744
669167;44;6.63325
669500;21;4.58258
669833;51;7.14143
670167;39;6.245
670500;59;7.68115
670833;57;7.54983
671167;27;5.19615
671500;51;7.14143
671833;38;6.16441
672167;68;8.24621
672500;74;8.60233
672833;44;6.63325
673167;49;7
673500;67;8.18535
673833;60;7.74597
674167;75;8.66025
674500;51;7.14143
674833;72;8.48528
675167;73;8.544
675500;52;7.2111
675833;83;9.11043
676167;52;7.2111
676500;75;8.66025
676833;89;9.43398
677167;60;7.74597
677500;95;9.74679
677833;51;7.14143
678167;74;8.60233
678500;95;9.74679
678833;73;8.544
679167;111;10.5357
679500;62;7.87401
679833;111;10.5357
680167;117;10.8167
680500;68;8.24621
680833;115;10.7238
681167;93;9.64365
681500;131;11.4455
681833;91;9.53939
682167;85;9.21954
682500;135;11.619
682833;74;8.60233
683167;130;11.4018
683500;147;12.1244
683833;87;9.32738
684167;144;12
684500;84;9.16515
684833;139;11.7898
685167;152;12.3288
685500;96;9.79796
685833;120;10.9545
686167;119;10.9087
686500;140;11.8322
686833;156;12.49
687167;111;10.5357
687500;124;11.1355
687833;99;9.94987
688167;160;12.6491
688500;174;13.1909
688833;107;10.3441
689167;157;12.53
689500;162;12.7279
689833;109;10.4403
690167;177;13.3041
690500;124;11.1355
690833;183;13.5277
691167;178;13.3417
691500;130;11.4018
691833;178;13.3417
692167;154;12.4097
692500;210;14.4914
692833;159;12.6095
693167;116;10.7703
693500;211;14.5258
693833;112;10.583
694167;191;13.8203
694500;197;14.0357
694833;123;11.0905
695167;199;14.1067
695500;139;11.7898
695833;184;13.5647
696167;190;13.784
696500;132;11.4891
696833;191;13.8203
697167;136;11.6619
697500;216;14.6969
697833;198;14.0712
698167;151;12.2882
698500;200;14.1421
698833;138;11.7473
699167;210;14.4914
699500;188;13.7113
699833;139;11.7898
700167;198;14.0712
700500;174;13.1909
700833;218;14.7648
701167;202;14.2127
701500;132;11.4891
701833;210;14.4914
702167;124;11.1355
702500;199;14.1067
702833;171;13.0767
703167;142;11.9164
703500;198;14.0712
703833;125;11.1803
704167;167;12.9228
704500;196;14
704833;103;10.1489
705167;212;14.5602
705500;198;14.0712
705833;105;10.247
706167;153;12.3693
706500;136;11.6619
706833;184;13.5647
707167;181;13.4536
707500;144;12
707833;195;13.9642
708167;128;11.3137
708500;193;13.8924
708833;178;13.3417
709167;100;10
709500;159;12.6095
709833;106;10.2956
710167;185;13.6015
710500;154;12.4097
710833;98;9.89949
711167;183;13.5277
711500;109;10.4403
711833;122;11.0454
712167;118;10.8628
712500;98;9.89949
712833;129;11.3578
713167;81;9
713500;141;11.8743
713833;137;11.7047
714167;100;10
714500;112;10.583
714833;84;9.16515
715167;113;10.6301
715500;106;10.2956
715833;76;8.7178
716167;105;10.247
716500;83;9.11043
716833;113;10.6301
717167;97;9.84886
717500;84;9.16515
717833;90;9.48683
718167;90;9.48683
718500;84;9.16515
718833;114;10.6771
719167;51;7.14143
719500;73;8.544
719833;62;7.87401
720167;96;9.79796
720500;70;8.3666
720833;34;5.83095
721167;75;8.66025
721500;77;8.77496
721833;45;6.7082
722167;62;7.87401
722500;50;7.07107
722833;70;8.3666
723167;68;8.24621
723500;55;7.4162
723833;64;8
724167;48;6.9282
724500;57;7.54983
724833;71;8.42615
725167;38;6.16441
725500;46;6.78233
725833;44;6.63325
726167;53;7.28011
726500;39;6.245
726833;32;5.65685
727167;40;6.32456
727500;24;4.89898
727833;40;6.32456
728167;42;6.48074
728500;24;4.89898
728833;32;5.65685
729167;14;3.74166
729500;30;5.47723
729833;23;4.79583
730167;24;4.89898
730500;27;5.19615
730833;19;4.3589
731167;29;5.38516
731500;27;5.19615
731833;19;4.3589
732167;25;5
732500;16;4
732833;23;4.79583
733167;14;3.74166
733500;8;2.82843
733833;27;5.19615
734167;14;3.74166
734500;23;4.79583
734833;14;3.74166
735167;10;3.16228
735500;17;4.12311
735833;4;2
736167;14;3.74166
736500;16;4
736833;7;2.64575
737167;9;3
737500;26;5.09902
737833;7;2.64575
738167;18;4.24264
738500;9;3
738833;13;3.60555
739167;14;3.74166
739500;7;2.64575
739833;10;3.16228
740167;12;3.4641
740500;10;3.16228
740833;11;3.31662
741167;7;2.64575
741500;9;3
741833;7;2.64575
742167;9;3
742500;7;2.64575
742833;2;1.41421
743167;15;3.87298
743500;8;2.82843
743833;8;2.82843
744167;4;2
744500;4;2
744833;8;2.82843
745167;4;2
745500;4;2
745833;6;2.44949
746167;1;1
746500;7;2.64575
746833;4;2
747167;5;2.23607
747500;6;2.44949
747833;3;1.73205
748167;4;2
748500;3;1.73205
748833;5;2.23607
749167;8;2.82843
749500;2;1.41421
749833;7;2.64575
750167;0;0
750500;5;2.23607
750833;8;2.82843
751167;2;1.41421
751500;2;1.41421
751833;2;1.41421
752167;3;1.73205
752500;4;2
752833;4;2
753167;4;2
753500;5;2.23607
753833;3;1.73205
754167;5;2.23607
754500;1;1
754833;1;1
755167;4;2
755500;5;2.23607
755833;4;2
756167;2;1.41421
756500;3;1.73205
756833;2;1.41421
757167;2;1.41421
757500;3;1.73205
757833;0;0
758167;4;2
758500;5;2.23607
758833;1;1
759167;4;2
759500;4;2
759833;3;1.73205
760167;3;1.73205
760500;3;1.73205
760833;5;2.23607
761167;3;1.73205
761500;2;1.41421
761833;3;1.73205
762167;3;1.73205
762500;1;1
762833;2;1.41421
763167;1;1
763500;2;1.41421
763833;3;1.73205
764167;3;1.73205
764500;0;0
764833;7;2.64575
765167;3;1.73205
765500;1;1
765833;3;1.73205
766167;0;0
766500;6;2.44949
766833;5;2.23607
767167;1;1
767500;4;2
767833;6;2.44949
768167;3;1.73205
768500;4;2
768833;2;1.41421
769167;3;1.73205
769500;5;2.23607
769833;5;2.23607
770167;6;2.44949
770500;1;1
770833;3;1.73205
771167;4;2
771500;2;1.41421
771833;5;2.23607
772167;4;2
772500;3;1.73205
772833;7;2.64575
773167;3;1.73205
773500;6;2.44949
773833;2;1.41421
774167;4;2
774500;1;1
774833;2;1.41421
775167;4;2
775500;4;2
775833;4;2
776167;6;2.44949
776500;2;1.41421
776833;3;1.73205
777167;3;1.73205
777500;3;1.73205
777833;2;1.41421
778167;0;0
778500;3;1.73205
778833;6;2.44949
779167;9;3
779500;3;1.73205
779833;4;2
780167;5;2.23607
780500;3;1.73205
780833;5;2.23607
781167;2;1.41421
781500;1;1
781833;4;2
782167;3;1.73205
782500;2;1.41421
782833;4;2
783167;6;2.44949
783500;2;1.41421
783833;3;1.73205
784167;4;2
784500;4;2
784833;2;1.41421
785167;5;2.23607
785500;4;2
785833;4;2
786167;2;1.41421
786500;1;1
786833;4;2
787167;8;2.82843
787500;1;1
787833;3;1.73205
788167;4;2
788500;2;1.41421
788833;4;2
789167;4;2
789500;2;1.41421
789833;3;1.73205
790167;2;1.41421
790500;7;2.64575
790833;2;1.41421
791167;2;1.41421
791500;3;1.73205
791833;4;2
792167;3;1.73205
792500;4;2
792833;3;1.73205
793167;4;2
793500;0;0
793833;3;1.73205
794167;8;2.82843
794500;10;3.16228
794833;3;1.73205
795167;2;1.41421
795500;2;1.41421
795833;2;1.41421
796167;7;2.64575
796500;2;1.41421
796833;6;2.44949
797167;3;1.73205
797500;4;2
797833;1;1
798167;1;1
798500;8;2.82843
798833;3;1.73205
799167;6;2.44949
799500;4;2
799833;2;1.41421
800167;5;2.23607
800500;4;2
800833;6;2.44949
801167;1;1
801500;5;2.23607
801833;2;1.41421
802167;5;2.23607
802500;0;0
802833;6;2.44949
803167;6;2.44949
803500;2;1.41421
803833;7;2.64575
804167;3;1.73205
804500;6;2.44949
804833;7;2.64575
805167;2;1.41421
805500;3;1.73205
805833;1;1
806167;1;1
806500;3;1.73205
806833;2;1.41421
807167;0;0
807500;3;1.73205
807833;4;2
808167;1;1
808500;3;1.73205
808833;1;1
809167;2;1.41421
809500;6;2.44949
809833;4;2
810167;4;2
810500;1;1
810833;2;1.41421
811167;6;2.44949
811500;2;1.41421
811833;7;2.64575
812167;2;1.41421
812500;2;1.41421
812833;3;1.73205
813167;11;3.31662
813500;5;2.23607
813833;4;2
814167;4;2
814500;4;2
814833;3;1.73205
815167;5;2.23607
815500;3;1.73205
815833;1;1
816167;1;1
816500;4;2
816833;3;1.73205
817167;5;2.23607
817500;2;1.41421
817833;3;1.73205
818167;4;2
818500;2;1.41421
818833;1;1
819167;3;1.73205
819500;2;1.41421
819833;8;2.82843
820167;5;2.23607
820500;4;2
820833;5;2.23607
821167;2;1.41421
821500;3;1.73205
821833;0;0
822167;7;2.64575
822500;2;1.41421
822833;4;2
823167;7;2.64575
823500;4;2
823833;3;1.73205
824167;1;1
824500;2;1.41421
824833;4;2
825167;3;1.73205
825500;2;1.41421
825833;3;1.73205
826167;3;1.73205
826500;1;1
826833;0;0
827167;3;1.73205
827500;4;2
827833;1;1
828167;5;2.23607
828500;0;0
828833;2;1.41421
829167;6;2.44949
829500;1;1
829833;5;2.23607
830167;2;1.41421
830500;2;1.41421
830833;1;1
831167;0;0
831500;1;1
831833;0;0
832167;4;2
832500;5;2.23607
832833;0;0
833167;4;2
833500;2;1.41421
833833;1;1
834167;2;1.41421
834500;2;1.41421
834833;2;1.41421
835167;1;1
835500;1;1
835833;3;1.73205
836167;3;1.73205
836500;1;1
836833;3;1.73205
837167;3;1.73205
837500;3;1.73205
837833;2;1.41421
838167;0;0
838500;2;1.41421
838833;2;1.41421
839167;1;1
839500;1;1
839833;4;2
840167;2;1.41421
840500;1;1
840833;1;1
841167;2;1.41421
841500;1;1
841833;1;1
842167;0;0
842500;2;1.41421
842833;0;0
843167;3;1.73205
843500;4;2
843833;2;1.41421
844167;5;2.23607
844500;0;0
844833;2;1.41421
845167;3;1.73205
845500;0;0
845833;4;2
846167;0;0
846500;1;1
846833;4;2
847167;3;1.73205
847500;2;1.41421
847833;0;0
848167;3;1.73205
848500;2;1.41421
848833;1;1
849167;1;1
849500;4;2
849833;2;1.41421
850167;4;2
850500;2;1.41421
850833;0;0
851167;0;0
851500;2;1.41421
851833;1;1
852167;1;1
852500;3;1.73205
852833;1;1
853167;2;1.41421
853500;4;2
853833;0;0
854167;3;1.73205
854500;2;1.41421
854833;2;1.41421
855167;0;0
855500;1;1
855833;2;1.41421
856167;0;0
856500;4;2
856833;0;0
857167;1;1
857500;2;1.41421
857833;2;1.41421
858167;2;1.41421
858500;1;1
858833;4;2
859167;3;1.73205
859500;5;2.23607
859833;3;1.73205
860167;3;1.73205
860500;1;1
860833;2;1.41421
861167;1;1
861500;0;0
861833;3;1.73205
862167;1;1
862500;2;1.41421
862833;0;0
863167;0;0
863500;1;1
863833;1;1
864167;1;1
864500;0;0
864833;3;1.73205
865167;1;1
865500;1;1
865833;1;1
866167;3;1.73205
866500;2;1.41421
866833;1;1
867167;2;1.41421
867500;0;0
867833;0;0
868167;1;1
868500;3;1.73205
868833;3;1.73205
869167;3;1.73205
869500;3;1.73205
869833;0;0
870167;1;1
870500;4;2
870833;2;1.41421
871167;0;0
871500;1;1
871833;1;1
872167;4;2
872500;0;0
872833;2;1.41421
873167;0;0
873500;4;2
873833;2;1.41421
874167;2;1.41421
874500;5;2.23607
874833;0;0
875167;2;1.41421
875500;3;1.73205
875833;0;0
876167;2;1.41421
876500;4;2
876833;2;1.41421
877167;2;1.41421
877500;2;1.41421
877833;1;1
878167;1;1
878500;3;1.73205
878833;1;1
879167;0;0
879500;0;0
879833;1;1
880167;0;0
880500;0;0
880833;2;1.41421
881167;1;1
881500;0;0
881833;2;1.41421
882167;4;2
882500;1;1
882833;0;0
883167;1;1
883500;0;0
883833;1;1
884167;0;0
884500;0;0
884833;0;0
885167;0;0
885500;1;1
885833;1;1
886167;3;1.73205
886500;1;1
886833;0;0
887167;0;0
887500;1;1
887833;1;1
888167;1;1
888500;1;1
888833;0;0
889167;0;0
889500;2;1.41421
889833;1;1
890167;0;0
890500;3;1.73205
890833;3;1.73205
891167;3;1.73205
891500;1;1
891833;2;1.41421
892167;1;1
892500;1;1
892833;0;0
893167;1;1
893500;1;1
893833;2;1.41421
894167;0;0
894500;1;1
894833;0;0
895167;0;0
895500;2;1.41421
895833;2;1.41421
896167;2;1.41421
896500;2;1.41421
896833;0;0
897167;4;2
897500;0;0
897833;0;0
898167;2;1.41421
898500;2;1.41421
898833;0;0
899167;1;1
899500;0;0
899833;0;0
900167;1;1
900500;0;0
900833;0;0
901167;0;0
901500;1;1
901833;1;1
902167;1;1
902500;2;1.41421
902833;0;0
903167;2;1.41421
903500;0;0
903833;2;1.41421
904167;0;0
904500;0;0
904833;1;1
905167;1;1
905500;2;1.41421
905833;0;0
906167;0;0
906500;1;1
906833;0;0
907167;0;0
907500;0;0
907833;0;0
908167;2;1.41421
908500;1;1
908833;0;0
909167;0;0
909500;1;1
909833;0;0
910167;0;0
910500;0;0
910833;1;1
911167;0;0
911500;0;0
911833;1;1
912167;1;1
912500;0;0
912833;0;0
913167;2;1.41421
913500;5;2.23607
913833;0;0
914167;0;0
914500;0;0
914833;1;1
915167;0;0
915500;1;1
915833;1;1
916167;0;0
916500;2;1.41421
916833;1;1
917167;2;1.41421
917500;0;0
917833;1;1
918167;0;0
918500;0;0
918833;0;0
919167;1;1
919500;0;0
919833;1;1
920167;0;0
920500;1;1
920833;1;1
921167;1;1
921500;0;0
921833;1;1
922167;0;0
922500;1;1
922833;1;1
923167;1;1
923500;0;0
923833;0;0
924167;0;0
924500;0;0
924833;0;0
925167;0;0
925500;0;0
925833;0;0
926167;0;0
926500;0;0
926833;0;0
927167;1;1
927500;0;0
927833;0;0
928167;1;1
928500;0;0
928833;1;1
929167;0;0
929500;0;0
929833;0;0
930167;2;1.41421
930500;0;0
930833;0;0
931167;1;1
931500;1;1
931833;0;0
932167;1;1
932500;0;0
932833;0;0
933167;0;0
933500;0;0
933833;0;0
934167;0;0
934500;1;1
934833;0;0
935167;0;0
935500;0;0
935833;2;1.41421
936167;1;1
936500;0;0
936833;2;1.41421
937167;0;0
937500;0;0
937833;1;1
938167;0;0
938500;0;0
938833;0;0
939167;0;0
939500;1;1
939833;2;1.41421
940167;2;1.41421
940500;2;1.41421
940833;1;1
941167;1;1
941500;1;1
941833;0;0
942167;1;1
942500;1;1
942833;3;1.73205
943167;0;0
943500;1;1
943833;0;0
944167;0;0
944500;0;0
944833;0;0
945167;1;1
945500;5;2.23607
945833;1;1
946167;1;1
946500;0;0
946833;1;1
947167;0;0
947500;0;0
947833;1;1
948167;2;1.41421
948500;2;1.41421
948833;1;1
949167;2;1.41421
949500;2;1.41421
949833;2;1.41421
950167;3;1.73205
950500;3;1.73205
950833;1;1
951167;0;0
951500;0;0
951833;1;1
952167;1;1
952500;0;0
952833;2;1.41421
953167;1;1
953500;4;2
953833;4;2
954167;0;0
954500;0;0
954833;0;0
955167;2;1.41421
955500;1;1
955833;2;1.41421
956167;3;1.73205
956500;3;1.73205
956833;3;1.73205
957167;4;2
957500;2;1.41421
957833;0;0
958167;4;2
958500;0;0
958833;4;2
959167;1;1
959500;2;1.41421
959833;0;0
960167;1;1
960500;4;2
960833;0;0
961167;1;1
961500;1;1
961833;3;1.73205
962167;3;1.73205
962500;1;1
962833;5;2.23607
963167;3;1.73205
963500;0;0
963833;1;1
964167;1;1
964500;1;1
964833;6;2.44949
965167;0;0
965500;2;1.41421
965833;2;1.41421
966167;2;1.41421
966500;5;2.23607
966833;2;1.41421
967167;4;2
967500;1;1
967833;3;1.73205
968167;1;1
968500;2;1.41421
968833;1;1
969167;4;2
969500;2;1.41421
969833;1;1
970167;5;2.23607
970500;3;1.73205
970833;3;1.73205
971167;2;1.41421
971500;4;2
971833;1;1
972167;2;1.41421
972500;1;1
