ch_1_SPECTRO_GRAPH;ch_1_SPECTRO;1
277833;1188;34.4674
278167;1797;42.391
278500;1811;42.5558
278833;1218;34.8999
279167;1914;43.7493
279500;1260;35.4965
279833;1897;43.5546
280167;1809;42.5323
280500;1280;35.7771
280833;1901;43.6005
281167;1244;35.2704
281500;1962;44.2945
281833;1869;43.2319
282167;1322;36.3593
282500;2097;45.793
282833;1361;36.8917
283167;1967;44.3509
283500;1940;44.0454
283833;1379;37.1349
284167;2065;45.4423
284500;1464;38.2623
284833;2051;45.288
285167;2242;47.3498
285500;1518;38.9615
285833;2233;47.2546
286167;1497;38.6911
286500;2317;48.1352
286833;2370;48.6826
287167;1538;39.2173
287500;2458;49.5782
287833;1702;41.2553
288167;2447;49.4672
288500;2535;50.3488
288833;1764;42
289167;2596;50.951
289500;2783;52.7541
289833;1823;42.6966
290167;2750;52.4404
290500;1892;43.4971
290833;3185;56.4358
291167;2853;53.4135
291500;2035;45.111
291833;3153;56.1516
292167;2083;45.6399
292500;3180;56.3915
292833;3106;55.7315
293167;2127;46.1194
293500;3472;58.9237
293833;2443;49.4267
294167;3546;59.5483
294500;3606;60.05
294833;2471;49.7092
295167;3589;59.9083
295500;2486;49.8598
295833;3970;63.0079
296167;3938;62.7535
296500;2554;50.5371
296833;3940;62.7694
297167;2703;51.9904
297500;4002;63.2614
297833;4327;65.7799
298167;2847;53.3573
298500;4282;65.437
298833;3151;56.1338
299167;4561;67.5352
299500;4274;65.3758
299833;3119;55.848
300167;4583;67.6979
300500;2969;54.4885
300833;4686;68.4544
301167;4536;67.3498
301500;3027;55.0182
301833;4798;69.2676
302167;3058;55.2992
302500;4583;67.6979
302833;4745;68.884
303167;3184;56.4269
303500;4843;69.5917
303833;3346;57.8446
304167;4999;70.7036
304500;4875;69.8212
304833;3110;55.7674
305167;4879;69.8498
305500;4789;69.2026
305833;3219;56.7362
306167;4876;69.8284
306500;3204;56.6039
306833;4866;69.7567
307167;5178;71.9583
307500;3074;55.4437
307833;4798;69.2676
308167;3230;56.8331
308500;4831;69.5054
308833;4666;68.3081
309167;3037;55.109
309500;4363;66.053
309833;3093;55.6147
310167;4593;67.7717
310500;4266;65.3146
310833;2869;53.563
311167;4306;65.6201
311500;2870;53.5724
311833;4076;63.8436
312167;4144;64.3739
312500;2736;52.3068
312833;3880;62.2896
313167;2476;49.7594
313500;3718;60.9754
313833;3851;62.0564
314167;2569;50.6853
314500;3589;59.9083
314833;2335;48.3218
315167;3683;60.6877
315500;3400;58.3095
315833;2143;46.2925
316167;3288;57.3411
316500;2162;46.4973
316833;3000;54.7723
317167;2858;53.4603
317500;1942;44.0681
317833;2882;53.6843
318167;1943;44.0795
318500;2729;52.2398
318833;2591;50.9019
319167;1734;41.6413
319500;2443;49.4267
319833;1583;39.7869
320167;2368;48.6621
320500;2390;48.8876
320833;1509;38.8458
321167;2124;46.0869
321500;2074;45.5412
321833;1466;38.2884
322167;2127;46.1194
322500;1309;36.1801
322833;1955;44.2154
323167;1997;44.6878
323500;1294;35.9722
323833;1937;44.0114
324167;1179;34.3366
324500;1732;41.6173
324833;1630;40.3733
325167;1105;33.2415
325500;1597;39.9625
325833;1060;32.5576
326167;1573;39.6611
326500;1523;39.0256
326833;1050;32.4037
327167;1510;38.8587
327500;928;30.4631
327833;1414;37.6032
328167;1382;37.1753
328500;949;30.8058
328833;1379;37.1349
329167;906;30.0998
329500;1236;35.1568
329833;1287;35.8748
330167;794;28.178
330500;1332;36.4966
330833;790;28.1069
331167;1167;34.1614
331500;1358;36.8511
331833;819;28.6182
332167;1271;35.6511
332500;809;28.4429
332833;1244;35.2704
333167;1122;33.4963
333500;780;27.9285
333833;1134;33.6749
334167;767;27.6948
334500;1155;33.9853
334833;1120;33.4664
335167;746;27.313
335500;1121;33.4813
335833;760;27.5681
336167;1166;34.1467
336500;1058;32.5269
336833;712;26.6833
337167;1079;32.8481
337500;1003;31.6702
337833;731;27.037
338167;1088;32.9848
338500;745;27.2947
338833;1098;33.1361
339167;1051;32.4191
339500;705;26.5518
339833;1095;33.0908
340167;762;27.6043
340500;1007;31.7333
340833;1071;32.7261
341167;720;26.8328
341500;1045;32.3265
341833;746;27.313
342167;1101;33.1813
342500;1053;32.45
342833;742;27.2397
343167;1092;33.0454
343500;711;26.6646
343833;1112;33.3467
344167;1090;33.0151
344500;739;27.1846
344833;1087;32.9697
345167;739;27.1846
345500;1089;33
345833;1050;32.4037
346167;747;27.3313
346500;1149;33.8969
346833;725;26.9258
347167;1074;32.7719
347500;1131;33.6303
347833;766;27.6767
348167;1161;34.0735
348500;726;26.9444
348833;1114;33.3766
349167;1097;33.121
349500;731;27.037
349833;1099;33.1512
350167;752;27.4226
350500;1121;33.4813
350833;1101;33.1813
351167;748;27.3496
351500;1125;33.541
351833;639;25.2784
352167;1119;33.4515
352500;1160;34.0588
352833;793;28.1603
353167;1166;34.1467
353500;1188;34.4674
353833;810;28.4605
354167;1158;34.0294
354500;783;27.9821
354833;1112;33.3467
355167;1299;36.0416
355500;786;28.0357
355833;1249;35.3412
356167;796;28.2135
356500;1334;36.524
356833;1249;35.3412
357167;882;29.6985
357500;1312;36.2215
357833;885;29.7489
358167;1317;36.2905
358500;1354;36.7967
358833;879;29.6479
359167;1365;36.9459
359500;936;30.5941
359833;1381;37.1618
360167;1441;37.9605
360500;1017;31.8904
360833;1472;38.3667
361167;932;30.5287
361500;1551;39.3827
361833;1469;38.3275
362167;969;31.1288
362500;1655;40.6817
362833;1046;32.3419
363167;1735;41.6533
363500;1709;41.3401
363833;1171;34.2199
364167;1872;43.2666
364500;1275;35.7071
364833;1858;43.1045
365167;1936;44
365500;1310;36.1939
365833;1965;44.3283
366167;1331;36.4829
366500;1963;44.3058
366833;2040;45.1664
367167;1462;38.2361
367500;2269;47.634
367833;1523;39.0256
368167;2368;48.6621
368500;2401;49
368833;1559;39.4842
369167;2434;49.3356
369500;2755;52.4881
369833;1700;41.2311
370167;2571;50.705
370500;1713;41.3884
370833;2851;53.3948
371167;2910;53.9444
371500;1996;44.6766
371833;2995;54.7266
372167;1991;44.6206
372500;3210;56.6569
372833;3454;58.7707
373167;2129;46.1411
373500;3439;58.643
373833;2324;48.2079
374167;3538;59.4811
374500;3607;60.0583
374833;2538;50.3786
375167;3938;62.7535
375500;2685;51.817
375833;4050;63.6396
376167;4113;64.1327
376500;2873;53.6004
376833;4423;66.5056
377167;2927;54.1018
377500;4612;67.9117
377833;4683;68.4324
378167;3050;55.2268
378500;4687;68.4617
378833;3183;56.4181
379167;4968;70.484
379500;5232;72.3326
379833;3537;59.4727
380167;5229;72.3118
380500;3599;59.9917
380833;5722;75.6439
381167;5445;73.7902
381500;3864;62.1611
381833;5828;76.3413
382167;4044;63.5925
382500;5885;76.7138
382833;5853;76.5049
383167;4088;63.9375
383500;6231;78.9367
383833;4141;64.3506
384167;6415;80.0937
384500;6355;79.7183
384833;4323;65.7495
385167;6430;80.1873
385500;6124;78.256
385833;4544;67.4092
386167;6943;83.3247
386500;4586;67.72
386833;6741;82.1036
387167;6935;83.2766
387500;4661;68.2715
387833;7100;84.2615
388167;4614;67.9264
388500;7105;84.2912
388833;7185;84.7644
389167;5256;72.4983
389500;7177;84.7172
389833;4879;69.8498
390167;7384;85.9302
390500;7160;84.6168
390833;4922;70.157
391167;7118;84.3682
391500;4708;68.6149
391833;7531;86.7813
392167;7286;85.3581
392500;4737;68.8259
392833;7376;85.8836
393167;4788;69.1954
393500;7052;83.9762
393833;7114;84.3445
394167;4937;70.2638
394500;6928;83.2346
394833;4602;67.838
395167;6975;83.5165
395500;6814;82.547
395833;4512;67.1714
396167;6909;83.1204
396500;4395;66.2948
396833;6660;81.6088
397167;7099;84.2556
397500;4310;65.6506
397833;6357;79.7308
398167;4274;65.3758
398500;6170;78.5493
398833;5966;77.2399
399167;3927;62.6658
399500;5979;77.324
399833;3822;61.8223
400167;5740;75.7628
400500;5625;75
400833;3496;59.127
401167;5451;73.8309
401500;5466;73.9324
