ch_1_SPECTRO_GRAPH;ch_1_SPECTRO;1
368167;1828;42.7551
368500;1787;42.2729
368833;1165;34.1321
369167;1815;42.6028
369500;1777;42.1545
369833;1219;34.9142
370167;1782;42.2137
370500;1144;33.8231
370833;1781;42.2019
371167;1776;42.1426
371500;1227;35.0286
371833;1758;41.9285
372167;1157;34.0147
372500;1797;42.391
372833;1868;43.2204
373167;1189;34.4819
373500;1852;43.0349
373833;1244;35.2704
374167;1781;42.2019
374500;1849;43
374833;1174;34.2637
375167;1799;42.4146
375500;1250;35.3553
375833;1798;42.4028
376167;1750;41.833
376500;1211;34.7994
376833;1774;42.1189
377167;1173;34.2491
377500;1895;43.5316
377833;1880;43.359
378167;1224;34.9857
378500;1823;42.6966
378833;1181;34.3657
379167;1740;41.7133
379500;1819;42.6497
379833;1209;34.7707
380167;1827;42.7434
380500;1187;34.4529
380833;1984;44.5421
381167;1853;43.0465
381500;1165;34.1321
381833;1953;44.1928
382167;1207;34.7419
382500;1792;42.332
382833;1861;43.1393
383167;1174;34.2637
383500;1765;42.0119
383833;1265;35.5668
384167;1814;42.5911
384500;1803;42.4617
384833;1170;34.2053
385167;1822;42.6849
385500;1664;40.7922
385833;1238;35.1852
386167;1820;42.6615
386500;1193;34.5398
386833;1838;42.8719
387167;1795;42.3674
387500;1177;34.3074
387833;1869;43.2319
388167;1182;34.3802
388500;1810;42.5441
388833;1804;42.4735
389167;1336;36.5513
389500;1871;43.2551
389833;1200;34.641
390167;1839;42.8836
390500;1779;42.1782
390833;1204;34.6987
391167;1851;43.0232
391500;1174;34.2637
391833;1950;44.1588
392167;1782;42.2137
392500;1245;35.2846
392833;1888;43.4511
393167;1258;35.4683
393500;1730;41.5933
393833;1924;43.8634
394167;1237;35.171
394500;1818;42.638
394833;1239;35.1994
395167;1830;42.7785
395500;1801;42.4382
395833;1297;36.0139
396167;1853;43.0465
396500;1203;34.6843
396833;1771;42.0833
397167;2018;44.9222
397500;1276;35.7211
397833;1764;42
398167;1300;36.0555
398500;1928;43.909
398833;1847;42.9767
399167;1208;34.7563
399500;1885;43.4166
399833;1237;35.171
400167;1948;44.1362
400500;1852;43.0349
400833;1171;34.2199
401167;1970;44.3847
401500;1917;43.7836
401833;1199;34.6266
402167;1839;42.8836
402500;1247;35.3129
402833;1835;42.8369
403167;1818;42.638
403500;1291;35.9305
403833;1795;42.3674
404167;1260;35.4965
404500;1817;42.6263
404833;1872;43.2666
405167;1202;34.6699
405500;1919;43.8064
405833;1212;34.8138
406167;1844;42.9418
406500;1882;43.382
406833;1247;35.3129
407167;1916;43.7721
407500;1193;34.5398
407833;1843;42.9302
408167;1992;44.6318
408500;1282;35.805
408833;1883;43.3935
409167;1327;36.428
409500;1954;44.2041
409833;1881;43.3705
410167;1291;35.9305
410500;1933;43.9659
410833;1267;35.5949
411167;1850;43.0116
411500;1908;43.6807
411833;1260;35.4965
412167;1871;43.2551
412500;1275;35.7071
412833;1861;43.1393
413167;1849;43
413500;1451;38.092
413833;1970;44.3847
414167;1242;35.242
414500;1872;43.2666
414833;1926;43.8862
415167;1275;35.7071
415500;1863;43.1625
415833;1291;35.9305
416167;1828;42.7551
416500;1977;44.4635
416833;1246;35.2987
417167;1898;43.566
417500;1973;44.4185
417833;1358;36.8511
418167;1872;43.2666
